Coach,Defense,Offense,Team,Week,Year
Jay Gruden,Jim Haslett,Sean McVay,Redskins,4,2014
Jay Gruden,Jim Haslett,Sean McVay,Redskins,5,2014
Jay Gruden,Jim Haslett,Sean McVay,Redskins,6,2014
Jay Gruden,Jim Haslett,Sean McVay,Redskins,7,2014
Jay Gruden,Jim Haslett,Sean McVay,Redskins,8,2014
Jay Gruden,Jim Haslett,Sean McVay,Redskins,9,2014
Jay Gruden,Jim Haslett,Sean McVay,Redskins,10,2014
Jay Gruden,Jim Haslett,Sean McVay,Redskins,11,2014
Jay Gruden,Jim Haslett,Sean McVay,Redskins,12,2014
Jay Gruden,Jim Haslett,Sean McVay,Redskins,13,2014
Jay Gruden,Jim Haslett,Sean McVay,Redskins,14,2014
Jay Gruden,Jim Haslett,Sean McVay,Redskins,15,2014
Jay Gruden,Jim Haslett,Sean McVay,Redskins,16,2014
Jay Gruden,Jim Haslett,Sean McVay,Redskins,17,2014
Jay Gruden,Joe Barry,Sean McVay,Redskins,1,2015
Jay Gruden,Joe Barry,Sean McVay,Redskins,2,2015
Jay Gruden,Joe Barry,Sean McVay,Redskins,3,2015
Jay Gruden,Joe Barry,Sean McVay,Redskins,4,2015
Jay Gruden,Joe Barry,Sean McVay,Redskins,5,2015
Jay Gruden,Joe Barry,Sean McVay,Redskins,6,2015
Jay Gruden,Joe Barry,Sean McVay,Redskins,7,2015
Jay Gruden,Joe Barry,Sean McVay,Redskins,8,2015
Jay Gruden,Joe Barry,Sean McVay,Redskins,9,2015
Jay Gruden,Joe Barry,Sean McVay,Redskins,10,2015
Jay Gruden,Joe Barry,Sean McVay,Redskins,11,2015
Jay Gruden,Joe Barry,Sean McVay,Redskins,12,2015
Jay Gruden,Joe Barry,Sean McVay,Redskins,13,2015
Jay Gruden,Joe Barry,Sean McVay,Redskins,14,2015
Jay Gruden,Joe Barry,Sean McVay,Redskins,15,2015
Jay Gruden,Joe Barry,Sean McVay,Redskins,16,2015
Jay Gruden,Joe Barry,Sean McVay,Redskins,17,2015
Jay Gruden,Joe Barry,Sean McVay,Redskins,1,2016
Jay Gruden,Joe Barry,Sean McVay,Redskins,2,2016
Jay Gruden,Joe Barry,Sean McVay,Redskins,3,2016
Jay Gruden,Joe Barry,Sean McVay,Redskins,4,2016
Jay Gruden,Joe Barry,Sean McVay,Redskins,5,2016
Jay Gruden,Joe Barry,Sean McVay,Redskins,6,2016
Jay Gruden,Joe Barry,Sean McVay,Redskins,7,2016
Jay Gruden,Joe Barry,Sean McVay,Redskins,8,2016
Jay Gruden,Joe Barry,Sean McVay,Redskins,9,2016
Jay Gruden,Joe Barry,Sean McVay,Redskins,10,2016
Jay Gruden,Joe Barry,Sean McVay,Redskins,11,2016
Jay Gruden,Joe Barry,Sean McVay,Redskins,12,2016
Jay Gruden,Joe Barry,Sean McVay,Redskins,13,2016
Jay Gruden,Joe Barry,Sean McVay,Redskins,14,2016
Jay Gruden,Joe Barry,Sean McVay,Redskins,15,2016
Jay Gruden,Joe Barry,Sean McVay,Redskins,16,2016
Jay Gruden,Joe Barry,Sean McVay,Redskins,17,2016
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,1,2017
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,2,2017
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,3,2017
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,4,2017
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,5,2017
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,6,2017
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,7,2017
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,8,2017
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,9,2017
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,10,2017
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,11,2017
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,12,2017
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,13,2017
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,14,2017
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,15,2017
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,16,2017
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,17,2017
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,1,2018
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,2,2018
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,3,2018
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,4,2018
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,5,2018
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,6,2018
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,7,2018
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,8,2018
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,9,2018
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,10,2018
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,11,2018
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,12,2018
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,13,2018
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,14,2018
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,15,2018
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,16,2018
Jay Gruden,Greg Manusky,Matt Cavanaugh,Redskins,17,2018
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,1,2012
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,2,2012
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,3,2012
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,4,2012
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,5,2012
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,6,2012
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,7,2012
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,8,2012
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,9,2012
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,10,2012
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,11,2012
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,12,2012
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,13,2012
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,14,2012
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,15,2012
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,16,2012
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,17,2012
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,1,2013
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,2,2013
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,3,2013
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,4,2013
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,5,2013
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,6,2013
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,7,2013
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,8,2013
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,9,2013
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,10,2013
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,11,2013
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,12,2013
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,13,2013
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,14,2013
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,15,2013
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,16,2013
Tom Coughlin,Perry Fewell,Kevin Gilbride,Giants,17,2013
Tom Coughlin,Perry Fewell,Ben McAdoo,Giants,1,2014
Tom Coughlin,Perry Fewell,Ben McAdoo,Giants,2,2014
Tom Coughlin,Perry Fewell,Ben McAdoo,Giants,3,2014
Tom Coughlin,Perry Fewell,Ben McAdoo,Giants,4,2014
Tom Coughlin,Perry Fewell,Ben McAdoo,Giants,5,2014
Tom Coughlin,Perry Fewell,Ben McAdoo,Giants,6,2014
Tom Coughlin,Perry Fewell,Ben McAdoo,Giants,7,2014
Tom Coughlin,Perry Fewell,Ben McAdoo,Giants,8,2014
Tom Coughlin,Perry Fewell,Ben McAdoo,Giants,9,2014
Tom Coughlin,Perry Fewell,Ben McAdoo,Giants,10,2014
Tom Coughlin,Perry Fewell,Ben McAdoo,Giants,11,2014
Tom Coughlin,Perry Fewell,Ben McAdoo,Giants,12,2014
Tom Coughlin,Perry Fewell,Ben McAdoo,Giants,13,2014
Tom Coughlin,Perry Fewell,Ben McAdoo,Giants,14,2014
Tom Coughlin,Perry Fewell,Ben McAdoo,Giants,15,2014
Tom Coughlin,Perry Fewell,Ben McAdoo,Giants,16,2014
Tom Coughlin,Perry Fewell,Ben McAdoo,Giants,17,2014
Tom Coughlin,Steve Spagnuolo,Ben McAdoo,Giants,1,2015
Tom Coughlin,Steve Spagnuolo,Ben McAdoo,Giants,2,2015
Tom Coughlin,Steve Spagnuolo,Ben McAdoo,Giants,3,2015
Tom Coughlin,Steve Spagnuolo,Ben McAdoo,Giants,4,2015
Tom Coughlin,Steve Spagnuolo,Ben McAdoo,Giants,5,2015
Tom Coughlin,Steve Spagnuolo,Ben McAdoo,Giants,6,2015
Tom Coughlin,Steve Spagnuolo,Ben McAdoo,Giants,7,2015
Tom Coughlin,Steve Spagnuolo,Ben McAdoo,Giants,8,2015
Tom Coughlin,Steve Spagnuolo,Ben McAdoo,Giants,9,2015
Tom Coughlin,Steve Spagnuolo,Ben McAdoo,Giants,10,2015
Tom Coughlin,Steve Spagnuolo,Ben McAdoo,Giants,11,2015
Tom Coughlin,Steve Spagnuolo,Ben McAdoo,Giants,12,2015
Tom Coughlin,Steve Spagnuolo,Ben McAdoo,Giants,13,2015
Tom Coughlin,Steve Spagnuolo,Ben McAdoo,Giants,14,2015
Tom Coughlin,Steve Spagnuolo,Ben McAdoo,Giants,15,2015
Tom Coughlin,Steve Spagnuolo,Ben McAdoo,Giants,16,2015
Tom Coughlin,Steve Spagnuolo,Ben McAdoo,Giants,17,2015
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,1,2016
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,2,2016
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,3,2016
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,4,2016
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,5,2016
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,6,2016
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,7,2016
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,8,2016
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,9,2016
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,10,2016
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,11,2016
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,12,2016
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,13,2016
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,14,2016
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,15,2016
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,16,2016
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,17,2016
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,1,2017
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,2,2017
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,3,2017
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,4,2017
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,5,2017
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,6,2017
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,7,2017
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,8,2017
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,9,2017
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,10,2017
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,11,2017
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,12,2017
Ben McAdoo,Steve Spagnuolo,Mike Sullivan,Giants,13,2017
Steve Spagnuolo,,Mike Sullivan,Giants,14,2017
Steve Spagnuolo,,Mike Sullivan,Giants,15,2017
Steve Spagnuolo,,Mike Sullivan,Giants,16,2017
Steve Spagnuolo,,Mike Sullivan,Giants,17,2017
Pat Shurmur,James Bettcher,Mike Shula,Giants,1,2018
Pat Shurmur,James Bettcher,Mike Shula,Giants,2,2018
Pat Shurmur,James Bettcher,Mike Shula,Giants,3,2018
Pat Shurmur,James Bettcher,Mike Shula,Giants,4,2018
Pat Shurmur,James Bettcher,Mike Shula,Giants,5,2018
Pat Shurmur,James Bettcher,Mike Shula,Giants,6,2018
Pat Shurmur,James Bettcher,Mike Shula,Giants,7,2018
Pat Shurmur,James Bettcher,Mike Shula,Giants,8,2018
Pat Shurmur,James Bettcher,Mike Shula,Giants,9,2018
Pat Shurmur,James Bettcher,Mike Shula,Giants,10,2018
Pat Shurmur,James Bettcher,Mike Shula,Giants,11,2018
Pat Shurmur,James Bettcher,Mike Shula,Giants,12,2018
Pat Shurmur,James Bettcher,Mike Shula,Giants,13,2018
Pat Shurmur,James Bettcher,Mike Shula,Giants,14,2018
Pat Shurmur,James Bettcher,Mike Shula,Giants,15,2018
Pat Shurmur,James Bettcher,Mike Shula,Giants,16,2018
Pat Shurmur,James Bettcher,Mike Shula,Giants,17,2018
Jason Garrett,Rob Ryan,Bill Callahan,Cowboys,1,2012
Jason Garrett,Rob Ryan,Bill Callahan,Cowboys,2,2012
Jason Garrett,Rob Ryan,Bill Callahan,Cowboys,3,2012
Jason Garrett,Rob Ryan,Bill Callahan,Cowboys,4,2012
Jason Garrett,Rob Ryan,Bill Callahan,Cowboys,5,2012
Jason Garrett,Rob Ryan,Bill Callahan,Cowboys,6,2012
Jason Garrett,Rob Ryan,Bill Callahan,Cowboys,7,2012
Jason Garrett,Rob Ryan,Bill Callahan,Cowboys,8,2012
Jason Garrett,Rob Ryan,Bill Callahan,Cowboys,9,2012
Jason Garrett,Rob Ryan,Bill Callahan,Cowboys,10,2012
Jason Garrett,Rob Ryan,Bill Callahan,Cowboys,11,2012
Jason Garrett,Rob Ryan,Bill Callahan,Cowboys,12,2012
Jason Garrett,Rob Ryan,Bill Callahan,Cowboys,13,2012
Jason Garrett,Rob Ryan,Bill Callahan,Cowboys,14,2012
Jason Garrett,Rob Ryan,Bill Callahan,Cowboys,15,2012
Jason Garrett,Rob Ryan,Bill Callahan,Cowboys,16,2012
Jason Garrett,Rob Ryan,Bill Callahan,Cowboys,17,2012
Jason Garrett,Monte Kiffin,Bill Callahan,Cowboys,1,2013
Jason Garrett,Monte Kiffin,Bill Callahan,Cowboys,2,2013
Jason Garrett,Monte Kiffin,Bill Callahan,Cowboys,3,2013
Jason Garrett,Monte Kiffin,Bill Callahan,Cowboys,4,2013
Jason Garrett,Monte Kiffin,Bill Callahan,Cowboys,5,2013
Jason Garrett,Monte Kiffin,Bill Callahan,Cowboys,6,2013
Jason Garrett,Monte Kiffin,Bill Callahan,Cowboys,7,2013
Jason Garrett,Monte Kiffin,Bill Callahan,Cowboys,8,2013
Jason Garrett,Monte Kiffin,Bill Callahan,Cowboys,9,2013
Jason Garrett,Monte Kiffin,Bill Callahan,Cowboys,10,2013
Jason Garrett,Monte Kiffin,Bill Callahan,Cowboys,11,2013
Jason Garrett,Monte Kiffin,Bill Callahan,Cowboys,12,2013
Jason Garrett,Monte Kiffin,Bill Callahan,Cowboys,13,2013
Jason Garrett,Monte Kiffin,Bill Callahan,Cowboys,14,2013
Jason Garrett,Monte Kiffin,Bill Callahan,Cowboys,15,2013
Jason Garrett,Monte Kiffin,Bill Callahan,Cowboys,16,2013
Jason Garrett,Monte Kiffin,Bill Callahan,Cowboys,17,2013
Jason Garrett,Rod Marinelli,Bill Callahan,Cowboys,1,2014
Jason Garrett,Rod Marinelli,Bill Callahan,Cowboys,2,2014
Jason Garrett,Rod Marinelli,Bill Callahan,Cowboys,3,2014
Jason Garrett,Rod Marinelli,Bill Callahan,Cowboys,4,2014
Jason Garrett,Rod Marinelli,Bill Callahan,Cowboys,5,2014
Jason Garrett,Rod Marinelli,Bill Callahan,Cowboys,6,2014
Jason Garrett,Rod Marinelli,Bill Callahan,Cowboys,7,2014
Jason Garrett,Rod Marinelli,Bill Callahan,Cowboys,8,2014
Jason Garrett,Rod Marinelli,Bill Callahan,Cowboys,9,2014
Jason Garrett,Rod Marinelli,Bill Callahan,Cowboys,10,2014
Jason Garrett,Rod Marinelli,Bill Callahan,Cowboys,11,2014
Jason Garrett,Rod Marinelli,Bill Callahan,Cowboys,12,2014
Jason Garrett,Rod Marinelli,Bill Callahan,Cowboys,13,2014
Jason Garrett,Rod Marinelli,Bill Callahan,Cowboys,14,2014
Jason Garrett,Rod Marinelli,Bill Callahan,Cowboys,15,2014
Jason Garrett,Rod Marinelli,Bill Callahan,Cowboys,16,2014
Jason Garrett,Rod Marinelli,Bill Callahan,Cowboys,17,2014
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,1,2015
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,2,2015
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,3,2015
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,4,2015
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,5,2015
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,6,2015
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,7,2015
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,8,2015
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,9,2015
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,10,2015
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,11,2015
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,12,2015
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,13,2015
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,14,2015
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,15,2015
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,16,2015
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,17,2015
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,1,2016
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,2,2016
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,3,2016
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,4,2016
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,5,2016
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,6,2016
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,7,2016
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,8,2016
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,9,2016
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,10,2016
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,11,2016
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,12,2016
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,13,2016
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,14,2016
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,15,2016
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,16,2016
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,17,2016
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,1,2017
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,2,2017
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,3,2017
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,4,2017
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,5,2017
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,6,2017
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,7,2017
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,8,2017
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,9,2017
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,10,2017
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,11,2017
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,12,2017
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,13,2017
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,14,2017
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,15,2017
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,16,2017
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,17,2017
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,1,2018
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,2,2018
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,3,2018
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,4,2018
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,5,2018
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,6,2018
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,7,2018
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,8,2018
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,9,2018
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,10,2018
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,11,2018
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,12,2018
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,13,2018
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,14,2018
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,15,2018
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,16,2018
Jason Garrett,Rod Marinelli,Scott Linehan,Cowboys,17,2018
Andy Reid,"Todd Bowles, Juan Castillo",Marty Mornhinweg,Eagles,1,2012
Andy Reid,"Todd Bowles, Juan Castillo",Marty Mornhinweg,Eagles,2,2012
Andy Reid,"Todd Bowles, Juan Castillo",Marty Mornhinweg,Eagles,3,2012
Andy Reid,"Todd Bowles, Juan Castillo",Marty Mornhinweg,Eagles,4,2012
Andy Reid,"Todd Bowles, Juan Castillo",Marty Mornhinweg,Eagles,5,2012
Andy Reid,"Todd Bowles, Juan Castillo",Marty Mornhinweg,Eagles,6,2012
Andy Reid,"Todd Bowles, Juan Castillo",Marty Mornhinweg,Eagles,7,2012
Andy Reid,"Todd Bowles, Juan Castillo",Marty Mornhinweg,Eagles,8,2012
Andy Reid,"Todd Bowles, Juan Castillo",Marty Mornhinweg,Eagles,9,2012
Andy Reid,"Todd Bowles, Juan Castillo",Marty Mornhinweg,Eagles,10,2012
Andy Reid,"Todd Bowles, Juan Castillo",Marty Mornhinweg,Eagles,11,2012
Andy Reid,"Todd Bowles, Juan Castillo",Marty Mornhinweg,Eagles,12,2012
Andy Reid,"Todd Bowles, Juan Castillo",Marty Mornhinweg,Eagles,13,2012
Andy Reid,"Todd Bowles, Juan Castillo",Marty Mornhinweg,Eagles,14,2012
Andy Reid,"Todd Bowles, Juan Castillo",Marty Mornhinweg,Eagles,15,2012
Andy Reid,"Todd Bowles, Juan Castillo",Marty Mornhinweg,Eagles,16,2012
Andy Reid,"Todd Bowles, Juan Castillo",Marty Mornhinweg,Eagles,17,2012
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,1,2013
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,2,2013
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,3,2013
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,4,2013
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,5,2013
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,6,2013
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,7,2013
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,8,2013
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,9,2013
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,10,2013
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,11,2013
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,12,2013
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,13,2013
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,14,2013
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,15,2013
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,16,2013
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,17,2013
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,1,2014
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,2,2014
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,3,2014
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,4,2014
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,5,2014
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,6,2014
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,7,2014
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,8,2014
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,9,2014
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,10,2014
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,11,2014
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,12,2014
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,13,2014
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,14,2014
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,15,2014
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,16,2014
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,17,2014
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,1,2015
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,2,2015
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,3,2015
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,4,2015
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,5,2015
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,6,2015
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,7,2015
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,8,2015
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,9,2015
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,10,2015
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,11,2015
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,12,2015
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,13,2015
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,14,2015
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,15,2015
Chip Kelly,Bill Davis,Pat Shurmur,Eagles,16,2015
Pat Shurmur,Bill Davis,,Eagles,17,2015
Doug Pederson,Jim Schwartz,Frank Reich,Eagles,1,2016
Doug Pederson,Jim Schwartz,Frank Reich,Eagles,2,2016
Doug Pederson,Jim Schwartz,Frank Reich,Eagles,3,2016
Doug Pederson,Jim Schwartz,Frank Reich,Eagles,4,2016
